date gauge radar
2012080404 0.00 0.00
2012080405 0.00 0.00
2012080406 0.00 0.00
2012080407 0.00 0.00
2012080408 0.00 0.00
2012080409 0.00 0.00
2012080410 0.00 0.00
2012080411 0.00 0.00
2012080412 0.00 0.00
2012080413 0.00 0.00
2012080414 0.00 0.00
2012080415 0.00 0.00
2012080416 0.35 0.08
2012080417 0.00 0.00
2012080418 0.00 0.00
2012080419 0.00 0.00
2012080420 0.00 0.00
2012080421 0.00 0.00
2012080422 0.00 0.00
2012080423 0.00 0.00
2012080500 0.00 0.00
2012080501 0.00 0.00
2012080502 0.00 0.00
2012080503 0.00 0.00
2012080504 0.00 0.00
2012080505 0.00 0.00
2012080506 0.00 0.00
2012080507 0.00 0.00
2012080508 0.00 0.00
2012080509 0.00 0.00
2012080510 0.00 0.00
2012080511 0.00 0.00
2012080512 0.00 0.00
2012080513 0.00 0.00
2012080514 0.00 0.00
2012080515 0.00 0.00
2012080516 0.00 0.00
2012080517 0.00 0.00
2012080518 0.00 0.00
2012080519 0.00 0.05
2012080520 0.58 0.48
2012080521 0.05 0.48
2012080522 0.22 0.31
2012080523 0.63 0.57
2012080600 1.60 1.03
2012080601 0.08 0.16
2012080602 0.00 0.00
2012080603 0.00 0.00
2012080604 0.00 0.00
2012080605 0.00 0.00
2012080606 0.00 0.00
2012080607 0.00 0.00
2012080608 0.00 0.00
2012080609 0.00 0.17
2012080610 0.00 0.03
2012080611 0.00 0.00
2012080612 0.00 0.00
2012080613 0.00 0.00
2012080614 0.00 0.00
2012080615 0.00 0.03
2012080616 0.00 0.03
2012080617 0.12 0.11
2012080618 0.00 0.00
2012080619 0.00 0.00
2012080620 0.00 0.01
2012080621 0.00 0.00
2012080622 0.00 0.00
2012080623 0.00 0.00
2012080700 0.00 0.00
2012080701 0.00 0.00
2012080702 0.00 0.00
2012080703 0.00 0.00
2012080704 0.00 0.00
2012080705 0.00 0.00
2012080706 0.00 0.00
2012080707 0.00 0.02
2012080708 0.00 0.00
2012080709 0.00 0.00
2012080710 0.50 0.22
2012080711 0.00 0.01
2012080712 3.93 4.28
2012080713 0.07 0.15
2012080714 0.47 0.35
2012080715 0.00 0.00
2012080716 0.00 0.00
2012080717 0.00 0.00
2012080718 0.00 0.00
2012080719 0.00 0.01
2012080720 0.03 0.03
2012080721 0.00 0.00
2012080722 0.00 0.00
2012080723 0.00 0.00
2012080800 0.00 0.00
2012080801 0.00 0.00
2012080802 0.00 0.00
2012080803 0.00 0.00
2012080804 0.00 0.00
2012080805 0.00 0.00
2012080806 0.00 0.00
2012080807 0.00 0.00
2012080808 0.00 0.00
2012080809 0.00 0.00
2012080810 0.00 0.00
2012080811 0.00 0.00
2012080812 0.00 0.00
2012080813 0.00 0.00
2012080814 0.00 0.00
2012080815 0.00 0.00
2012080816 0.00 0.00
2012080817 0.00 0.00
2012080818 0.00 0.00
2012080819 0.00 0.00
2012080820 0.00 0.00
2012080821 0.00 0.00
2012080822 0.00 0.00
2012080823 0.00 0.00
2012080900 0.00 0.00
2012080901 0.00 0.00
2012080902 0.00 0.00
2012080903 0.00 0.00
2012080904 0.00 0.00
2012080905 0.00 0.00
2012080906 0.00 0.00
2012080907 0.00 0.00
2012080908 0.00 0.00
2012080909 0.00 0.00
2012080910 0.00 0.00
2012080911 0.00 0.00
2012080912 0.00 0.00
2012080913 0.00 0.00
2012080914 0.00 0.00
2012080915 0.00 0.00
2012080916 0.00 0.00
2012080917 0.00 0.00
2012080918 0.00 0.00
2012080919 0.00 0.00
2012080920 0.00 0.00
2012080921 0.00 0.00
2012080922 0.00 0.00
2012080923 0.00 0.00
2012081000 0.00 0.00
2012081001 0.00 0.00
2012081002 0.00 0.00
2012081003 0.00 0.00
2012081004 0.00 0.00
2012081005 0.00 0.00
2012081006 0.00 0.00
2012081007 0.00 0.00
2012081008 0.00 0.00
2012081009 0.00 0.00
2012081010 0.00 0.00
2012081011 0.00 0.00
2012081012 0.00 0.00
2012081013 0.00 0.00
2012081014 0.00 0.00
2012081015 0.00 0.00
2012081016 0.00 0.00
2012081017 0.00 0.00
2012081018 0.00 0.00
2012081019 0.00 0.00
2012081020 0.00 0.00
2012081021 0.00 0.00
2012081022 0.00 0.00
2012081023 0.00 0.00
2012081100 0.00 0.00
2012081101 0.00 0.00
2012081102 0.00 0.00
2012081103 0.00 0.00
2012081104 0.00 0.00
2012081105 0.00 0.00
2012081106 0.00 0.00
2012081107 0.00 0.00
2012081108 0.00 0.00    
2012081109 0.00 0.00
2012081110 0.00 0.00
2012081111 0.00 0.00
2012081112 0.00 0.00
2012081113 0.00 0.00
2012081114 0.00 0.00
2012081115 0.00 0.00
2012081116 0.00 0.00
2012081117 0.00 0.00
2012081118 0.00 0.00
2012081119 0.00 0.00
2012081120 0.00 0.00
2012081121 0.00 0.00
2012081122 0.00 0.00
2012081123 0.00 0.00
2012081200 0.00 0.00
2012081201 0.00 0.00
2012081202 0.00 0.00
2012081203 0.00 0.00
2012081204 0.00 0.00
2012081205 0.00 0.00
2012081206 0.00 0.00
2012081207 0.00 0.00
2012081208 0.00 0.00
2012081209 0.00 0.00
2012081210 0.00 0.00
2012081211 0.00 0.00
2012081212 0.00 0.00
2012081213 0.00 0.00
2012081214 0.00 0.00
2012081215 0.00 0.00
2012081216 0.00 0.00
2012081217 0.00 0.00
2012081218 0.00 0.00
2012081219 0.00 0.00
2012081220 0.00 0.00
2012081221 0.00 0.00
2012081222 0.00 0.00
2012081223 0.00 0.00
2012081300 0.00 0.00
2012081301 0.00 0.00
2012081302 0.00 0.00
2012081303 0.00 0.00
2012081304 0.00 0.00
2012081305 0.00 0.00
2012081306 0.00 0.00
2012081307 0.00 0.00
2012081308 0.00 0.00
2012081309 0.00 0.00
2012081310 0.00 0.00
2012081311 0.00 0.00
2012081312 0.00 0.00
2012081313 0.00 0.00
2012081314 0.00 0.00
2012081315 0.00 0.00
2012081316 0.00 0.00
2012081317 0.00 0.00
2012081318 0.00 0.00
2012081319 0.00 0.00
2012081320 0.00 0.00
2012081321 0.00 0.00
2012081322 0.00 0.00
2012081323 0.02 0.13
2012081400 0.00 0.04
2012081401 0.00 0.00
2012081402 0.00 0.00
2012081403 0.00 0.00
2012081404 0.00 0.01
2012081405 0.00 0.07
2012081406 0.00 0.00
2012081407 0.00 0.00
2012081408 0.02 0.00
2012081409 0.00 0.00
2012081410 0.00 0.00
2012081411 0.00 0.00
2012081412 0.00 0.00
2012081413 0.00 0.00
2012081414 0.00 0.00
2012081415 0.00 0.00
2012081416 0.00 0.00
2012081417 0.00 0.00
2012081418 0.00 0.01
2012081419 0.00 0.04
2012081420 0.00 0.01
2012081421 0.00 0.00
2012081422 0.00 0.00
2012081423 0.00 0.00
2012081500 0.00 0.00
2012081501 0.00 0.00
2012081502 0.00 0.00
2012081503 0.00 0.00
2012081504 0.00 0.00
2012081505 0.00 0.00
2012081506 0.00 0.01
2012081507 0.00 0.01
2012081508 0.00 0.00
2012081509 0.00 0.00
2012081510 0.00 0.00
2012081511 0.00 0.00
2012081512 0.00 0.00
2012081513 0.00 0.00
2012081514 0.00 0.00
2012081515 0.00 0.00
2012081516 0.00 0.00
2012081517 0.00 0.00
2012081518 0.08 1.09
2012081519 0.00 0.00
2012081520 0.00 0.00
2012081521 4.03 2.79
2012081522 0.00 0.00
2012081523 1.18 2.06
2012081600 0.00 0.01
2012081601 0.00 0.13
2012081602 0.00 0.00
2012081603 0.00 0.00
2012081604 0.00 0.00
2012081605 0.00 0.00
2012081606 0.00 0.00
2012081607 0.00 0.00
2012081608 0.00 0.00
2012081609 0.00 0.00
2012081610 0.00 0.00
2012081611 0.00 0.00
2012081612 0.00 0.00
2012081613 0.00 0.00
2012081614 0.00 0.00
2012081615 0.00 0.00
2012081616 0.00 0.00
2012081617 0.00 0.00
2012081618 0.00 0.00
2012081619 0.00 0.00
2012081620 0.00 0.00
2012081621 0.00 0.00
2012081622 0.00 0.00
2012081623 0.00 0.00
2012081700 0.00 0.00
2012081701 0.00 0.00
2012081702 0.00 0.00
2012081703 0.00 0.00
2012081704 0.00 0.00
2012081705 0.00 0.00
2012081706 0.00 0.00
2012081707 0.00 0.00
2012081708 0.00 0.00
2012081709 0.00 0.00
2012081710 0.00 0.00
2012081711 0.00 0.00
2012081712 0.00 0.00
2012081713 0.00 0.00
2012081714 0.00 0.00
2012081715 0.00 0.00
2012081716 0.00 0.00
2012081717 0.00 0.00
2012081718 0.00 0.00
2012081719 0.00 0.00
2012081720 0.00 0.00
2012081721 0.00 0.00
2012081722 0.00 0.00
2012081723 0.00 0.00
2012081800 0.00 0.00
2012081801 0.00 0.00
2012081802 0.00 0.00
2012081803 0.00 0.00
2012081804 0.00 0.00
2012081805 0.00 0.00
2012081806 0.00 0.00
2012081807 0.00 0.00
2012081808 0.00 0.00
2012081809 0.00 0.00
2012081810 0.00 0.00
2012081811 0.00 0.00
2012081812 0.00 0.00
2012081813 0.00 0.00
2012081814 0.00 0.00
2012081815 0.00 0.00
2012081816 0.00 0.00
2012081817 0.00 0.00
2012081818 0.00 0.00
2012081819 0.00 0.00
2012081820 0.00 0.00
2012081821 0.00 0.00
2012081822 0.00 0.00
2012081823 0.00 0.00
2012081900 0.00 0.00
2012081901 0.00 0.00
2012081902 0.00 0.00
2012081903 0.00 0.00
2012081904 0.00 0.00
2012081905 0.00 0.00
2012081906 0.00 0.00
2012081907 0.00 0.00
2012081908 0.00 0.00
2012081909 0.00 0.00
2012081910 0.00 0.00
2012081911 0.00 0.00
2012081912 0.00 0.00
2012081913 0.00 0.00
2012081914 0.00 0.00
2012081915 0.00 0.00
2012081916 0.00 0.00
2012081917 0.00 0.00
2012081918 0.00 0.00
2012081919 0.00 0.02
2012081920 0.00 0.01
2012081921 0.00 0.00
2012081922 0.00 0.00
2012081923 0.00 0.00
2012082000 0.00 0.00
2012082001 0.00 0.00
2012082002 0.00 0.02
2012082003 0.00 0.00
2012082004 0.00 0.00
2012082005 0.00 0.00
2012082006 0.00 0.00
2012082007 0.00 0.00
2012082008 0.00 0.00
2012082009 0.00 0.00
2012082010 0.00 0.00
2012082011 0.00 0.00
2012082012 0.00 0.00
2012082013 0.00 0.00
2012082014 0.00 0.00
2012082015 0.00 0.00
2012082016 0.00 0.00
2012082017 0.00 0.00
2012082018 0.00 0.00
2012082019 0.00 0.00
2012082020 0.00 0.00
2012082021 0.00 0.00
2012082022 0.00 0.00
2012082023 0.00 0.00
2012082100 0.00 0.00
2012082101 0.00 0.00
2012082102 0.00 0.00
2012082103 0.00 0.00
2012082104 0.00 0.00
2012082105 0.00 0.00
2012082106 0.00 0.00
2012082107 0.00 0.00
2012082108 0.00 0.00
2012082109 0.00 0.00
2012082110 0.00 0.00
2012082111 0.00 0.00
2012082112 0.00 0.00
2012082113 0.00 0.00
2012082114 0.00 0.00
2012082115 0.00 0.00
2012082116 0.00 0.00
2012082117 0.00 0.00
2012082118 0.00 0.00
2012082119 0.00 0.00
2012082120 0.00 0.00
2012082121 0.00 0.00
2012082122 0.00 0.00
2012082123 0.00 0.00
2012082200 0.00 0.00
2012082201 0.00 0.00
2012082202 0.00 0.00
2012082203 0.00 0.00
2012082204 0.00 0.00
2012082205 0.00 0.00
2012082206 0.00 0.00
2012082207 0.00 0.00
2012082208 0.00 0.00
2012082209 0.00 0.00
2012082210 0.00 0.00
2012082211 0.00 0.00
2012082212 0.00 0.00
2012082213 0.00 0.00
2012082214 0.00 0.00
2012082215 0.00 0.00
2012082216 0.00 0.00
2012082217 0.00 0.00
2012082218 0.00 0.00
2012082219 0.00 0.00
2012082220 0.00 0.00
2012082221 0.00 0.00
2012082222 0.00 0.00
2012082223 0.00 0.00
2012082300 0.00 0.00
2012082301 0.00 0.00
2012082302 0.00 0.00
2012082303 0.00 0.00
2012082304 0.00 0.00
2012082305 0.00 0.00
2012082306 0.00 0.00
2012082307 0.00 0.00
2012082308 0.00 0.00
2012082309 0.00 0.00
2012082310 0.00 0.00
2012082311 0.00 0.00
2012082312 0.00 0.00
2012082313 0.00 0.00
2012082314 0.00 0.00
2012082315 0.00 0.00
2012082316 0.00 0.00
2012082317 0.00 0.00
2012082318 0.00 0.00
2012082319 0.00 0.00
2012082320 0.00 0.00
2012082321 0.00 0.00
2012082322 0.00 0.00
2012082323 0.00 0.09
2012082400 0.00 0.09
2012082401 0.00 0.11
2012082402 0.78 0.62
2012082403 0.63 0.53
2012082404 0.00 0.00
2012082405 0.00 0.00
2012082406 0.00 0.00
2012082407 0.00 0.00
2012082408 0.00 0.00
2012082409 0.00 0.00
2012082410 0.00 0.00
2012082411 0.00 0.00
2012082412 0.00 0.00
2012082413 0.00 0.00
2012082414 0.00 0.00
2012082415 0.00 0.00
2012082416 0.00 0.00    
2012082417 0.00 0.00
2012082418 0.00 0.00
2012082419 0.00 0.00
2012082420 1.33 1.13
2012082421 0.65 0.54
2012082422 0.48 0.55
2012082423 0.25 0.20
2012082500 0.00 0.00
2012082501 0.00 0.00
2012082502 0.00 0.00
2012082503 0.00 0.00
2012082504 0.00 0.00
2012082505 0.00 0.00
2012082506 0.00 0.06
2012082507 0.00 0.00
2012082508 0.00 0.00
2012082509 0.00 0.00
2012082510 0.00 0.02
2012082511 0.00 0.16
2012082512 0.62 0.48
2012082513 0.00 0.00
2012082514 0.00 0.00
2012082515 0.00 0.00
2012082516 0.00 0.00
2012082517 0.00 0.00
2012082518 0.00 0.07
2012082519 0.00 0.00
2012082520 0.00 0.00
2012082521 0.00 0.00
2012082522 0.00 0.00
2012082523 0.00 0.00
2012082600 0.00 0.00
2012082601 0.00 0.00
2012082602 0.00 0.00
2012082603 0.68 0.21
2012082604 1.62 0.89
2012082605 0.17 0.35
2012082606 0.00 0.00
2012082607 1.57 1.28
2012082608 1.05 1.23
2012082609 0.00 0.07
2012082610 0.38 0.04
2012082611 5.72 6.05
2012082612 0.48 1.18
2012082613 0.20 0.57
2012082614 0.55 1.40
2012082615 0.48 0.98
2012082616 0.15 0.71
2012082617 1.50 2.07
2012082618 0.05 0.09
2012082619 0.00 0.00
2012082620 0.15 0.11
2012082621 0.02 0.01
2012082622 0.00 0.00
2012082623 0.00 0.00
2012082700 0.00 0.00
2012082701 0.00 0.00
2012082702 0.00 0.00
2012082703 0.00 0.00
2012082704 0.00 0.00
2012082705 0.00 0.00
2012082706 0.00 0.00
2012082707 0.00 0.00
2012082708 0.00 0.00
2012082709 0.00 0.00
2012082710 0.00 0.00
2012082711 0.00 0.00
2012082712 0.00 0.00
2012082713 0.00 0.00
2012082714 0.00 0.00
2012082715 0.00 0.00
2012082716 0.00 0.00
2012082717 0.00 0.00
2012082718 0.00 0.00
2012082719 0.00 0.00
2012082720 0.00 0.00
2012082721 0.00 0.00
2012082722 0.00 0.00
2012082723 0.00 0.00
2012082800 0.00 0.00
2012082801 0.00 0.01
2012082802 0.73 1.03
2012082803 0.45 0.31
2012082804 0.00 0.00
2012082805 0.00 0.00
2012082806 0.00 0.03
2012082807 0.00 0.02
2012082808 0.00 0.00
2012082809 0.00 0.01
2012082810 0.00 0.17
2012082811 0.00 0.00
2012082812 0.00 0.00
2012082813 0.00 0.00
2012082814 0.00 0.00
2012082815 0.00 0.00
2012082816 0.00 0.00
2012082817 0.00 0.00
2012082818 0.00 0.00
2012082819 0.00 0.00
2012082820 0.00 0.00
2012082821 0.00 0.00
2012082822 0.00 0.00
2012082823 0.00 0.00
2012082900 0.00 0.00
2012082901 0.00 0.00
2012082902 0.00 0.00
2012082903 0.00 0.00
2012082904 0.00 0.00
2012082905 0.00 0.00
2012082906 0.00 0.00
2012082907 0.00 0.00
2012082908 0.00 0.00
2012082909 0.00 0.00
2012082910 0.00 0.00
2012082911 0.00 0.00
2012082912 0.00 0.00
2012082913 0.00 0.00
2012082914 0.00 0.00
2012082915 0.00 0.00
2012082916 0.00 0.00
2012082917 0.00 0.00
2012082918 0.00 0.00
2012082919 0.00 0.00
2012082920 0.00 0.00
2012082921 0.00 0.00
2012082922 0.00 0.00
2012082923 0.00 0.00
2012083000 0.00 0.00
2012083001 0.00 0.00
2012083002 0.00 0.00
2012083003 0.00 0.00
2012083004 0.00 0.07
2012083005 0.00 0.05
2012083006 0.00 0.04
2012083007 0.00 0.00
2012083008 0.00 0.00
2012083009 0.00 0.00
2012083010 0.00 0.00
2012083011 0.00 0.00
2012083012 0.00 0.00
2012083013 0.00 0.00
2012083014 0.00 0.00
2012083015 0.00 0.00
2012083016 0.00 0.00
2012083017 0.00 0.00
2012083018 0.00 0.00
2012083019 0.00 0.00
2012083020 0.00 0.00
2012083021 0.00 0.00
2012083022 0.00 0.00
2012083023 0.00 0.00
2012083100 0.00 0.00
2012083101 0.00 0.00
2012083102 0.00 0.00
2012083103 0.00 0.00
2012083104 0.00 0.00
2012083105 0.00 0.00
2012083106 0.00 0.00
2012083107 0.00 0.00
2012083108 0.20 0.00
2012083109 5.55 2.97
2012083110 2.10 4.76
2012083111 0.12 0.09
2012083112 0.00 0.08
2012083113 0.07 0.00
2012083114 2.30 0.66
2012083115 0.05 0.01
2012083116 0.10 0.01
2012083117 0.00 0.00
2012083118 0.00 0.00
2012083119 0.00 0.00
2012083120 0.00 0.00
2012083121 0.00 0.00
2012083122 0.00 0.00
2012083123 0.00 0.00
2012090100 0.00 0.00
2012090101 0.00 0.00
2012090102 0.00 0.00
2012090103 0.00 0.00
2012090104 0.00 0.00
2012090105 0.00 0.00
2012090106 0.00 0.00
2012090107 0.00 0.00
2012090108 0.00 0.00
2012090109 0.00 0.00
2012090110 0.00 0.00
2012090111 0.00 0.00
2012090112 0.00 0.00
2012090113 0.00 0.00
2012090114 0.00 0.00
2012090115 0.00 0.00
2012090116 0.00 0.00
2012090117 0.00 0.00
2012090118 0.00 0.00
2012090119 0.00 0.00
2012090120 0.00 0.00
2012090121 0.00 0.00
2012090122 0.00 0.00
2012090123 0.00 0.00
2012090200 0.00 0.00
2012090201 0.00 0.00
2012090202 0.00 0.00
2012090203 0.00 0.00
2012090204 0.00 0.00
2012090205 0.00 0.00
2012090206 0.00 0.00
2012090207 0.00 0.00
2012090208 0.00 0.00
2012090209 0.00 0.00
2012090210 0.00 0.00
2012090211 0.00 0.00
2012090212 0.00 0.00
2012090213 0.00 0.00
2012090214 0.00 0.00
2012090215 0.00 0.00
2012090216 0.00 0.00
2012090217 0.00 0.02
2012090218 0.00 0.00
2012090219 0.00 0.02
2012090220 0.00 0.00
2012090221 0.00 0.00
2012090222 0.00 0.00
2012090223 0.00 0.00
2012090300 0.00 0.00
2012090301 0.00 0.00
2012090302 0.00 0.00
2012090303 0.00 0.00
2012090304 0.00 0.00
2012090305 0.00 0.00
2012090306 0.00 0.00
2012090307 0.00 0.00
2012090308 0.00 0.00
2012090309 0.00 0.00
2012090310 0.00 0.00
2012090311 0.00 0.00
2012090312 0.00 0.00
2012090313 0.00 0.00
2012090314 0.00 0.00
2012090315 0.00 0.00
2012090316 0.00 0.00
2012090317 0.00 0.00
2012090318 0.00 0.00
2012090319 0.00 0.00
2012090320 0.00 0.00
2012090321 0.00 0.00
2012090322 0.00 0.00
2012090323 0.00 0.00
2012090400 0.00 0.00
2012090401 0.00 0.00
2012090402 0.00 0.00
2012090403 0.00 0.00
2012090404 0.00 0.00
2012090405 0.00 0.00
2012090406 0.00 0.00
2012090407 0.00 0.00
2012090408 0.00 0.00
2012090409 0.00 0.00
2012090410 0.00 0.00
2012090411 0.00 0.00
2012090412 0.00 0.00
2012090413 0.00 0.00
2012090414 0.00 0.00
2012090415 0.00 0.00
2012090416 0.00 0.00
2012090417 0.00 0.00
2012090418 0.00 0.00
2012090419 0.00 0.00
2012090420 0.00 0.00
2012090421 0.00 0.00
2012090422 0.00 0.00
2012090423 0.00 0.00
2012090500 0.00 0.00
2012090501 0.00 0.00
2012090502 0.00 0.00
2012090503 0.00 0.00
2012090504 0.00 0.00
2012090505 0.00 0.00
2012090506 0.00 0.00
2012090507 0.00 0.00
2012090508 0.00 0.00    
2012090509 0.00 0.00
2012090510 0.00 0.00
2012090511 0.00 0.00
2012090512 0.00 0.00
2012090513 0.00 0.00
2012090514 0.00 0.00
2012090515 0.00 0.00
2012090516 0.00 0.00
2012090517 0.00 0.00
2012090518 0.00 0.00
2012090519 0.00 0.00
2012090520 0.00 0.00
2012090521 0.00 0.00
2012090522 0.00 0.00
2012090523 0.00 0.00
2012090600 0.00 0.00
2012090601 0.00 0.00
2012090602 0.00 0.00
2012090603 0.00 0.00
2012090604 0.00 0.00
2012090605 0.00 0.00
2012090606 0.00 0.00
2012090607 0.00 0.00
2012090608 0.00 0.00
2012090609 0.00 0.00
2012090610 0.00 0.00
2012090611 0.00 0.00
2012090612 0.00 0.00
2012090613 0.00 0.00
2012090614 0.00 0.00
2012090615 0.00 0.00
2012090616 0.00 0.00
2012090617 0.00 0.00
2012090618 0.00 0.00
2012090619 0.00 0.00
2012090620 0.00 0.00
2012090621 0.00 0.00
2012090622 0.00 0.00
2012090623 0.00 0.00
2012090700 0.00 0.00
2012090701 0.00 0.00
2012090702 0.00 0.00
2012090703 0.00 0.00
2012090704 0.00 0.00
2012090705 0.00 0.00
2012090706 0.00 0.00
2012090707 0.00 0.00
2012090708 0.00 0.00
2012090709 0.00 0.00
2012090710 0.00 0.00
2012090711 0.00 0.00
2012090712 0.00 0.00
2012090713 0.00 0.00
2012090714 0.00 0.00
2012090715 0.00 0.00
2012090716 0.00 0.00
2012090717 0.00 0.00
2012090718 0.00 0.00
2012090719 0.00 0.00
2012090720 0.00 0.00
2012090721 0.00 0.00
2012090722 0.00 0.00
2012090723 0.00 0.00
2012090800 0.00 0.00
2012090801 0.00 0.00
2012090802 0.00 0.00
2012090803 0.00 0.00
2012090804 0.00 0.00
2012090805 0.00 0.00
2012090806 0.00 0.00
2012090807 0.00 0.00
2012090808 0.00 0.00
2012090809 0.00 0.00
2012090810 0.00 0.00
2012090811 0.00 0.00
2012090812 0.00 0.00
2012090813 0.00 0.00
2012090814 0.00 0.00
2012090815 0.00 0.00
2012090816 0.00 0.00
2012090817 0.00 0.00
2012090818 0.00 0.00
2012090819 0.00 0.00
2012090820 0.00 0.00
2012090821 0.00 0.00
2012090822 0.00 0.00
2012090823 0.00 0.00
2012090900 0.00 0.00
2012090901 0.00 0.00
2012090902 0.00 0.00
2012090903 0.00 0.00
2012090904 0.00 0.00
2012090905 0.00 0.00
2012090906 0.00 0.00
2012090907 0.00 0.00
2012090908 0.00 0.00
2012090909 0.00 0.00
2012090910 0.00 0.00
2012090911 0.00 0.00
2012090912 0.00 0.00
2012090913 0.00 0.00
2012090914 0.00 0.00
2012090915 0.00 0.00
2012090916 0.00 0.00
2012090917 0.00 0.00
2012090918 0.00 0.00
2012090919 0.00 0.00
2012090920 0.00 0.00
2012090921 0.00 0.00
2012090922 0.00 0.00
2012090923 0.00 0.00
2012091000 0.00 0.00
2012091001 0.00 0.00
2012091002 0.00 0.00
2012091003 0.00 0.00
2012091004 0.00 0.00
2012091005 0.00 0.00
2012091006 0.00 0.04
2012091007 0.00 0.04
2012091008 0.00 0.04
2012091009 0.00 0.00
2012091010 0.00 0.00
2012091011 0.00 0.00
2012091012 0.00 0.00
2012091013 0.00 0.00
2012091014 0.00 0.00
2012091015 0.00 0.00
2012091016 0.00 0.00
2012091017 0.00 0.00
2012091018 0.00 0.00
2012091019 0.00 0.00
2012091020 0.00 0.00
2012091021 0.00 0.00
2012091022 0.00 0.00
2012091023 0.00 0.00
2012091100 0.00 0.00
2012091101 0.00 0.00
2012091102 0.00 0.00
2012091103 0.32 0.43
2012091104 1.33 0.99
2012091105 0.07 0.16
2012091106 0.00 0.00
2012091107 0.00 0.00
2012091108 0.00 0.00
2012091109 0.00 0.11
2012091110 0.03 0.39
2012091111 0.33 0.42
2012091112 2.57 3.39
2012091113 0.32 0.52
2012091114 0.00 0.00
2012091115 0.00 0.00
2012091116 0.00 0.00
2012091117 0.00 0.00
2012091118 0.00 0.00
2012091119 0.00 0.00
2012091120 0.00 0.02
2012091121 0.00 0.00
2012091122 0.00 0.00
2012091123 0.00 0.00
2012091200 0.00 0.00
2012091201 0.00 0.00
2012091202 0.00 0.01
2012091203 0.90 0.17
2012091204 0.38 0.23
2012091205 0.00 0.00
2012091206 0.00 0.00
2012091207 0.00 0.00
2012091208 0.00 0.00
2012091209 0.00 0.05
2012091210 0.00 0.47
2012091211 0.03 0.15
2012091212 0.00 0.00
2012091213 0.00 0.00
2012091214 0.00 0.00
2012091215 0.00 0.00
2012091216 0.00 0.00
2012091217 0.00 0.00
2012091218 0.00 0.00
2012091219 0.00 0.00
2012091220 0.00 0.00
2012091221 0.00 0.00
2012091222 0.00 0.00
2012091223 0.00 0.00
2012091300 0.00 0.00
2012091301 0.00 0.00
2012091302 0.00 0.00
2012091303 0.00 0.00
2012091304 0.00 0.00
2012091305 0.95 0.34
2012091306 1.58 0.52
2012091307 0.08 0.00
2012091308 0.00 0.00
2012091309 0.00 0.00
2012091310 0.00 0.00
2012091311 0.00 0.00
2012091312 0.00 0.00
2012091313 0.00 0.00
2012091314 0.00 0.00
2012091315 0.00 0.00
2012091316 0.00 0.00
2012091317 0.00 0.00
2012091318 0.00 0.00
2012091319 0.00 0.00
2012091320 0.00 0.00
2012091321 0.00 0.00
2012091322 0.00 0.00
2012091323 0.00 0.00
2012091400 0.00 0.00
2012091401 0.00 0.00
2012091402 0.00 0.00
2012091403 0.00 0.00
2012091404 0.00 0.00
2012091405 0.00 0.00
2012091406 0.00 0.00
2012091407 0.00 0.00
2012091408 0.00 0.00
2012091409 0.00 0.00
2012091410 0.00 0.00
2012091411 0.00 0.00
2012091412 0.00 0.00
2012091413 0.00 0.00
2012091414 0.00 0.00
2012091415 1.60 2.36
2012091416 0.00 0.00
2012091417 0.00 0.00
2012091418 0.00 0.00
2012091419 0.00 0.00
2012091420 0.00 0.00
2012091421 0.00 0.00
2012091422 0.00 0.00
2012091423 0.00 0.00
2012091500 0.00 0.00
2012091501 0.00 0.00
2012091502 0.00 0.00
2012091503 0.00 0.00
2012091504 0.00 0.00
2012091505 0.00 0.00
2012091506 0.00 0.00
2012091507 0.00 0.00
2012091508 0.00 0.00
2012091509 0.00 0.00
2012091510 0.00 0.00
2012091511 0.00 0.00
2012091512 0.00 0.00
2012091513 0.00 0.00
2012091514 0.00 0.00
2012091515 0.00 0.00
2012091516 0.00 0.00
2012091517 0.00 0.00
2012091518 0.00 0.00
2012091519 0.00 0.00
2012091520 0.00 0.00
2012091521 0.00 0.00
2012091522 0.00 0.00
2012091523 0.00 0.00
2012091600 0.00 0.00
2012091601 0.00 0.00
2012091602 0.00 0.00
2012091603 0.00 0.00
2012091604 0.00 0.00
2012091605 0.00 0.00
2012091606 0.00 0.00
2012091607 0.00 0.00
2012091608 0.00 0.00
2012091609 0.00 0.00
2012091610 0.00 0.00
2012091611 0.02 0.00
2012091612 0.00 0.00
2012091613 0.00 0.00
2012091614 0.00 0.00
2012091615 0.00 0.00
2012091616 0.00 0.00
2012091617 0.00 0.00
2012091618 0.00 0.00
2012091619 0.00 0.00
2012091620 0.00 0.00
2012091621 0.00 0.00
2012091622 0.00 0.00
2012091623 0.00 0.00
2012091700 0.00 0.00
2012091701 0.00 0.00
2012091702 0.00 0.00
2012091703 0.00 0.00
2012091704 0.00 0.00
2012091705 0.00 0.00
2012091706 0.00 0.00
2012091707 0.00 0.00
2012091708 0.00 0.00
2012091709 0.00 0.00
2012091710 0.00 0.00
2012091711 0.00 0.00
2012091712 0.00 0.00
2012091713 0.00 0.00
2012091714 0.00 0.00
2012091715 0.00 0.00
2012091716 0.00 0.00
2012091717 0.00 0.00
2012091718 0.00 0.00
2012091719 0.00 0.00
2012091720 0.00 0.00
2012091721 0.00 0.00
2012091722 0.00 0.00
2012091723 0.00 0.00
